id,title,description,type,category_code,reward_xp,verification_type,place_content_id,place_name,version,is_reusable,review_status,missing_since
rq_2cd3c065f4f642d5,떡갈나무집 로컬 상권 방문,떡갈나무집 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899325,떡갈나무집,1,t,approved,
rq_668d33e7975f403c,띠울 석갈비 로컬 상권 방문,띠울 석갈비 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1939311,띠울 석갈비,1,t,approved,
rq_8a329bc75102482d,라끄블루 로컬 상권 방문,라끄블루 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866307,라끄블루,1,t,approved,
rq_78ba232554a042de,라빈고양이카페 로컬 상권 방문,라빈고양이카페 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2735322,라빈고양이카페,1,t,approved,
rq_5187756844464b3d,라운지티 대전 로컬 상권 방문,라운지티 대전 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,3446097,라운지티 대전,1,t,approved,
rq_c387f6b9b5a04562,렌토 로컬 상권 방문,렌토 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866829,렌토,1,t,approved,
rq_8e1af5d3dcaf460f,롯데백화점 (대전점) 로컬 상권 방문,롯데백화점 (대전점) 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,132661,롯데백화점 (대전점),1,t,approved,
rq_800cca73f54f4e41,르몽탁 로컬 상권 방문,르몽탁 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866846,르몽탁,1,t,approved,
rq_fee6605697754156,리엔차이 로컬 상권 방문,리엔차이 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2738667,리엔차이,1,t,approved,
rq_4ac4362888a14a81,맛존매콤닭불고기 로컬 상권 방문,맛존매콤닭불고기 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2656222,맛존매콤닭불고기,1,t,approved,
rq_2819753c91014fe7,매봉식당 계족산본점 로컬 상권 방문,매봉식당 계족산본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866245,매봉식당 계족산본점,1,t,approved,
rq_9963b97444a243c7,메이웨이 차이나 로컬 상권 방문,메이웨이 차이나 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866916,메이웨이 차이나,1,t,approved,
rq_171986389e284478,명랑식당 로컬 상권 방문,명랑식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2580884,명랑식당,1,t,approved,
rq_1ca71edccfe147d8,모밥 신성점 로컬 상권 방문,모밥 신성점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1941315,모밥 신성점,1,t,approved,
rq_c1b7b461b92f4fbd,모습 로컬 상권 방문,모습 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2869381,모습,1,t,approved,
rq_21bfd3e661854d27,목포팥칼국수 로컬 상권 방문,목포팥칼국수 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2580917,목포팥칼국수,1,t,approved,
rq_7630b981f825492e,몽뜨 로컬 상권 방문,몽뜨 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899544,몽뜨,1,t,approved,
rq_df759799663941c0,문창전통시장 로컬 상권 방문,문창전통시장 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2746186,문창전통시장,1,t,approved,
rq_f71f616eb56e4ca2,미르식당 로컬 상권 방문,미르식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2827895,미르식당,1,t,approved,
rq_b4860460596b4ee1,미세노센세 로컬 상권 방문,미세노센세 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2865914,미세노센세,1,t,approved,
rq_2fbb5b5bece642a1,밀라드커피로스터즈 로컬 상권 방문,밀라드커피로스터즈 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866943,밀라드커피로스터즈,1,t,approved,
rq_5e49717b6417428a,바다황제 로컬 상권 방문,바다황제 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2580968,바다황제,1,t,approved,
rq_47505091b837407b,반찬식당 로컬 상권 방문,반찬식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2665540,반찬식당,1,t,approved,
rq_884bdf37df3046f3,방동가든 로컬 상권 방문,방동가든 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866963,방동가든,1,t,approved,
rq_accfe245fa484937,백마강참숯민물장어 로컬 상권 방문,백마강참숯민물장어 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2581039,백마강참숯민물장어,1,t,approved,
rq_d7c2a92c3d5a446d,백제식당 로컬 상권 방문,백제식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2766459,백제식당,1,t,approved,
rq_674962a37bd9474c,베스타 로컬 상권 방문,베스타 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2865929,베스타,1,t,approved,
rq_615217fc71d646ac,별천지식당 로컬 상권 방문,별천지식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,133387,별천지식당,1,t,approved,
rq_8cfd166fad6c44c1,부추해물칼국수 로컬 상권 방문,부추해물칼국수 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2581103,부추해물칼국수,1,t,approved,
rq_55442ff947674314,비래키키 로컬 상권 방문,비래키키 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866275,비래키키,1,t,approved,
rq_4e8a413a6eea4f01,사리원면옥 로컬 상권 방문,사리원면옥 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2581115,사리원면옥,1,t,approved,
rq_d2f6c77f6fb34c04,산내돌짜장면 대전본점 로컬 상권 방문,산내돌짜장면 대전본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899660,산내돌짜장면 대전본점,1,t,approved,
rq_e01078baa2a14aaa,산밑할머니 로컬 상권 방문,산밑할머니 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2784695,산밑할머니,1,t,approved,
rq_697af3b0e0044397,삼대째전통칼국수 로컬 상권 방문,삼대째전통칼국수 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2582074,삼대째전통칼국수,1,t,approved,
rq_df816a15123a4fbd,삼부자 부대찌개 로컬 상권 방문,삼부자 부대찌개 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1926358,삼부자 부대찌개,1,t,approved,
rq_7637a8ef49cd40e3,삼삼카페 로컬 상권 방문,삼삼카페 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899785,삼삼카페,1,t,approved,
rq_c580039492724e7f,상하이양꼬치 로컬 상권 방문,상하이양꼬치 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1923965,상하이양꼬치,1,t,approved,
rq_d9e020db8c3d4fee,샤를몽탁 로컬 상권 방문,샤를몽탁 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2766449,샤를몽탁,1,t,approved,
rq_cb7e412ac2374798,설짬뽕 로컬 상권 방문,설짬뽕 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899522,설짬뽕,1,t,approved,
rq_35e1a276f5dc42e3,성심당 로컬 상권 방문,성심당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1796079,성심당,1,t,approved,
rq_0e51ed9aa9bc4c45,소나무집 로컬 상권 방문,소나무집 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1914255,소나무집,1,t,approved,
rq_4722b1d30abc460a,소바공방 로컬 상권 방문,소바공방 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866983,소바공방,1,t,approved,
rq_94e388345b834430,송강전통시장 로컬 상권 방문,송강전통시장 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2746192,송강전통시장,1,t,approved,
rq_1c4971d5720d4476,숯골원냉면 본점 로컬 상권 방문,숯골원냉면 본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2735301,숯골원냉면 본점,1,t,approved,
rq_474fda2c02894c5c,시장스시 로컬 상권 방문,시장스시 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2914114,시장스시,1,t,approved,
rq_3d4372e0944d4fb4,신선만두애 로컬 상권 방문,신선만두애 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2581540,신선만두애,1,t,approved,
rq_4f873297cb804537,"신탄진장 (3, 8일) 로컬 상권 방문","신탄진장 (3, 8일) 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.",소비형,market,60,receipt_or_sign_photo,1128720,"신탄진장 (3, 8일)",1,t,approved,
rq_14b9bb4412084e48,신화수산활어회타운 로컬 상권 방문,신화수산활어회타운 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2906603,신화수산활어회타운,1,t,approved,
rq_7820e06ea8324f2a,쌍촌본가 로컬 상권 방문,쌍촌본가 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899313,쌍촌본가,1,t,approved,
rq_9e47e58d5a804794,아리 소바제면소 로컬 상권 방문,아리 소바제면소 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2913179,아리 소바제면소,1,t,approved,2026-09-08 10:07:15.36301+09
rq_2cc127484e2049e1,아케이드커피 로컬 상권 방문,아케이드커피 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2867008,아케이드커피,1,t,approved,
rq_cc87fad48c7042a9,안도스시 로컬 상권 방문,안도스시 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2867024,안도스시,1,t,approved,
rq_cace61c481774cd4,알텐데 로컬 상권 방문,알텐데 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2913199,알텐데,1,t,approved,2026-09-08 10:07:15.36301+09
rq_3ae3b20a484246c8,양탄가 로컬 상권 방문,양탄가 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2913259,양탄가,1,t,approved,2026-09-08 10:07:15.36301+09
rq_e0e073c5367d4d5f,어반더쉐프 로컬 상권 방문,어반더쉐프 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,3457340,어반더쉐프,1,t,approved,
rq_2cc31bfd846444c7,어썸80더대청 로컬 상권 방문,어썸80더대청 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899246,어썸80더대청,1,t,approved,
rq_55ae7bd2f1874022,역전시장 로컬 상권 방문,역전시장 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1623651,역전시장,1,t,approved,
rq_1bb692e6731b478a,오백돈 대전본점 로컬 상권 방문,오백돈 대전본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2580065,오백돈 대전본점,1,t,approved,
rq_ab9608156ef4419a,오사카시장스시 로컬 상권 방문,오사카시장스시 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2914490,오사카시장스시,1,t,approved,
rq_a7d7c33af2f146be,오씨칼국수 로컬 상권 방문,오씨칼국수 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2581759,오씨칼국수,1,t,approved,
rq_c9bcaf10f0484c1c,오정농수산물도매시장 로컬 상권 방문,오정농수산물도매시장 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2758574,오정농수산물도매시장,1,t,approved,
rq_5c6ac24edeaa4c5c,오한순손수제비 로컬 상권 방문,오한순손수제비 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899503,오한순손수제비,1,t,approved,
rq_b15dc68986574386,옥수숯불구이 로컬 상권 방문,옥수숯불구이 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2778437,옥수숯불구이,1,t,approved,
rq_b34b973dd29d41e3,온천칼국수 로컬 상권 방문,온천칼국수 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2734919,온천칼국수,1,t,approved,
rq_f138119924284d93,와타요업 로컬 상권 방문,와타요업 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2667003,와타요업,1,t,approved,
rq_29532fbcf4604f24,왕관식당 로컬 상권 방문,왕관식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2581776,왕관식당,1,t,approved,
rq_b8015cccfb9c4d55,용운산성 로컬 상권 방문,용운산성 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,133876,용운산성,1,t,approved,
rq_ae92db1aeac24d28,유성불백 로컬 상권 방문,유성불백 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2743286,유성불백,1,t,approved,
rq_aba61085f05d458b,유성시장부터 대전의 과학시설물 돌아보기 로컬 상권 방문,유성시장부터 대전의 과학시설물 돌아보기 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1978176,유성시장부터 대전의 과학시설물 돌아보기,1,t,approved,2026-09-08 10:07:15.36301+09
rq_b5a5872987ce4ac0,"유성장(4, 9일) 로컬 상권 방문","유성장(4, 9일) 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.",소비형,market,60,receipt_or_sign_photo,132259,"유성장(4, 9일)",1,t,approved,
rq_31172be20b88443e,으능정이문화의거리 로컬 상권 방문,으능정이문화의거리 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,132505,으능정이문화의거리,1,t,approved,
rq_c6d4e7ad0b394f38,음식이있는풍경 로컬 상권 방문,음식이있는풍경 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2867102,음식이있는풍경,1,t,approved,
rq_459ed79f12ea43d2,이태리국시 본점 로컬 상권 방문,이태리국시 본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899479,이태리국시 본점,1,t,approved,
rq_85ea7470624f4b08,이화원 로컬 상권 방문,이화원 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,821963,이화원,1,t,approved,
rq_145c8412b9374a92,인디(INDY) 로컬 상권 방문,인디(INDY) 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2865976,인디(INDY),1,t,approved,
rq_4516602087d24690,자동차 카페 카레이지 히피스 로컬 상권 방문,자동차 카페 카레이지 히피스 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2913121,자동차 카페 카레이지 히피스,1,t,approved,
rq_ba53561621054417,작은화로 로컬 상권 방문,작은화로 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2915777,작은화로,1,t,approved,
rq_250c2dd5efb34500,적덕식당 로컬 상권 방문,적덕식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2582057,적덕식당,1,t,approved,
rq_272a237e04874cd0,전낙소 대전본점 로컬 상권 방문,전낙소 대전본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2867110,전낙소 대전본점,1,t,approved,
rq_8cf1da93cff14140,전미원 로컬 상권 방문,전미원 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2867117,전미원,1,t,approved,
rq_10c054c6a3e4444e,전복에굴에 로컬 상권 방문,전복에굴에 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2915716,전복에굴에,1,t,approved,
rq_c0abaa055b7343a1,전통콩나물밥 로컬 상권 방문,전통콩나물밥 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2788888,전통콩나물밥,1,t,approved,
rq_725aaa93f08342fb,정일품두손두부 로컬 상권 방문,정일품두손두부 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,3444834,정일품두손두부,1,t,approved,
rq_3841c9feca1f4255,정자나무가든 로컬 상권 방문,정자나무가든 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,608066,정자나무가든,1,t,approved,
rq_16e2a57a20ca48ba,조기종의 향미각 본점 로컬 상권 방문,조기종의 향미각 본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899748,조기종의 향미각 본점,1,t,approved,
rq_937d13b023fd476d,중리전통시장 로컬 상권 방문,중리전통시장 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1128853,중리전통시장,1,t,approved,
rq_cef0ed554dcb4d72,진로집 로컬 상권 방문,진로집 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2582117,진로집,1,t,approved,
rq_2a5f476eae064c3b,청주해장국 로컬 상권 방문,청주해장국 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,134714,청주해장국,1,t,approved,
rq_fdbed8e7bf344ef7,치앙마이방콕 로컬 상권 방문,치앙마이방콕 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2865825,치앙마이방콕,1,t,approved,
rq_d1e97305d6f447a2,카라멜 로컬 상권 방문,카라멜 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2869359,카라멜,1,t,approved,
rq_7cc2884863e44f64,커피가 로컬 상권 방문,커피가 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2766901,커피가,1,t,approved,
rq_22d63f20e93c43b4,커피인터뷰 로컬 상권 방문,커피인터뷰 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,3038939,커피인터뷰,1,t,approved,2026-09-08 10:07:15.36301+09
rq_a05448d0387245e5,케이인하우스 로컬 상권 방문,케이인하우스 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2734912,케이인하우스,1,t,approved,
rq_c78388edfb7f468a,코너스톤에이치(cornerstone H) 로컬 상권 방문,코너스톤에이치(cornerstone H) 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899393,코너스톤에이치(cornerstone H),1,t,approved,
rq_a76b72596f16440d,쿠쿠펫 로컬 상권 방문,쿠쿠펫 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2951584,쿠쿠펫,1,t,approved,
rq_bc064b5de7e74b11,태평전통시장 로컬 상권 방문,태평전통시장 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1309877,태평전통시장,1,t,approved,
rq_c610ffc0f7bd4788,태화장 로컬 상권 방문,태화장 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,1807586,태화장,1,t,approved,
rq_c942116a6c8244c2,토미야 로컬 상권 방문,토미야 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2866029,토미야,1,t,approved,
rq_5551ec1308834de5,플레이스 플로라 로컬 상권 방문,플레이스 플로라 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2767023,플레이스 플로라,1,t,approved,
rq_7a4abde7e23f445d,피터커피 로컬 상권 방문,피터커피 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,3452654,피터커피,1,t,approved,
rq_68a0c759e58842a3,하얀책상 로컬 상권 방문,하얀책상 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2734910,하얀책상,1,t,approved,
rq_b739ee0f0b364c19,하우어커피 로컬 상권 방문,하우어커피 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2915629,하우어커피,1,t,approved,2026-09-08 10:07:15.36301+09
rq_c49f7cda65574766,한밭식당 로컬 상권 방문,한밭식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2582629,한밭식당,1,t,approved,
rq_cdd97c1afc194a0c,한알천 본점 로컬 상권 방문,한알천 본점 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2915692,한알천 본점,1,t,approved,
rq_c9e9afaf141b4af2,한영식당 로컬 상권 방문,한영식당 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2582663,한영식당,1,t,approved,
rq_4b1c372bc9294452,한옥카페 예이제448 로컬 상권 방문,한옥카페 예이제448 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2766948,한옥카페 예이제448,1,t,approved,
rq_04444567c38a426e,후지산 로컬 상권 방문,후지산 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2899410,후지산,1,t,approved,2026-09-08 10:07:15.36301+09
rq_3fd306ad31a74f93,훈불 로컬 상권 방문,훈불 방문 사진 또는 영수증 인증으로 지역 상권 XP를 획득합니다.,소비형,market,60,receipt_or_sign_photo,2915848,훈불,1,t,approved,
rq_c8844ad862a54320,계룡산 수통골 이동 루트,계룡산 수통골을 출발점으로 가까운 관광지를 연결하는 이동형 퀘스트입니다.,이동형,mobility,70,gps_distance,2407314,계룡산 수통골,1,t,approved,
rq_d55faebb81144c60,남선공원 스케이트장 이동 루트,남선공원 스케이트장을 출발점으로 가까운 관광지를 연결하는 이동형 퀘스트입니다.,이동형,mobility,70,gps_distance,3079868,남선공원 스케이트장,1,t,approved,2026-09-08 10:07:15.36301+09
rq_241ed14f24b443ea,레이저태그스포츠 오월드점 이동 루트,레이저태그스포츠 오월드점을 출발점으로 가까운 관광지를 연결하는 이동형 퀘스트입니다.,이동형,mobility,70,gps_distance,3336500,레이저태그스포츠 오월드점,1,t,approved,
rq_dc635bddb2cb4ba2,갑천 자연 관찰 체크인,갑천 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,1623750,갑천,1,t,approved,
rq_937f040e551044cb,금강로하스 대청공원 (암석식물원) 자연 관찰 체크인,금강로하스 대청공원 (암석식물원) 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2790930,금강로하스 대청공원 (암석식물원),1,t,approved,
rq_fabe35b8eb9c4d4b,금강로하스대청공원 자연 관찰 체크인,금강로하스대청공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2407303,금강로하스대청공원,1,t,approved,
rq_54109ddea7764f96,금강로하스산호빛공원 자연 관찰 체크인,금강로하스산호빛공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2913032,금강로하스산호빛공원,1,t,approved,
rq_2a3c6fd5d4fe4ae8,길치문화공원 자연 관찰 체크인,길치문화공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,1622646,길치문화공원,1,t,approved,
rq_b55a7a021b58456d,남선공원 자연 관찰 체크인,남선공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2758252,남선공원,1,t,approved,
rq_e067148e5de746ba,노고산 자연 관찰 체크인,노고산 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2786012,노고산,1,t,approved,
rq_8f4330bb502f4146,대전광역시청 시민잔디광장 자연 관찰 체크인,대전광역시청 시민잔디광장 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,2743325,대전광역시청 시민잔디광장,1,t,approved,
rq_51c6462219544799,대전엑스포과학공원 자연 관찰 체크인,대전엑스포과학공원 주변에서 오늘의 자연 단서를 기록하고 초록 탐험가 XP를 획득합니다.,방문형,nature,50,gps,125994,대전엑스포과학공원,1,t,approved,
